"fire_fly_id","contentPerVisit","subsecPerVisit","secPerVisit","recency","avgTime","home","sports","news","life","entertainment","tech","weather","opinion","travel","money","search","pct_home","pct_sports","pct_news","pct_life","pct_entertainment","pct_tech","pct_weather","pct_opinion","pct_travel","pct_money","pct_search","gallery","homefront","section.front","story","sub.section","pct_gallery","pct_homefront","pct_section.front","pct_story","pct_sub.section","log_tot_visit","tot_page_views","page_views_per_visit","Inside Your Site","No JavaScript","Other Web Sites","Search Engines","Social Networks","Typed/Bookmarked"
157602,0.693147180559945,0,0.693147180559945,24.4335834457412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163342,1.09861228866811,1.38629436111989,1.09861228866811,24.9799919935936,0,0,4,4,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.25,0,0,2.07944154167984,2.07944154167984,0,0,1,0,0,1
164038,1.09861228866811,0.693147180559945,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04305126783455,4.04305126783455,1,0,0,0,0,1
172341,1.09861228866811,0.693147180559945,1.38629436111989,23.9374184071716,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2,0,0.4,0.4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.4,0,0.693147180559945,1.6094379124341,0.916290731874155,0,0,1,0,0,1
186718,0.693147180559945,0.693147180559945,0.693147180559945,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,3.68887945411394,0,0,0,0,0,1
202085,1.09861228866811,0,0.693147180559945,22.8254244210267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37527840768417,5.37527840768417,1,0,0,0,0,1
222970,0.847297860387203,0.287682072451781,0.693147180559945,18.4661853126194,4.21212759787848,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.666666666666667,0,0.693147180559945,1.79175946922805,1.09861228866811,0,0,0,0,0,1
249430,1.09861228866811,1.09861228866811,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55534806148941,3.55534806148941,1,0,0,0,0,1
263422,1.09861228866811,0,0.693147180559945,18.4390889145858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,2.07944154167984,1,0,0,0,0,0
284009,0.693147180559945,0,0.693147180559945,21.7715410570772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
295112,0.916290731874155,1.32175583998232,0.693147180559945,23,3.52636052461616,0,1862,25,0,0,0,0,0,0,0,0,0,0.986751457339693,0.0132485426603074,0,0,0,0,0,0,0,0,1806,0,0,79,0,0.957074721780604,0,0,0.0418653948065713,0,1.38629436111989,7.54274354536855,6.15644918424866,0.25,0,0,1,0,0.75
445409,1.09861228866811,0.405465108108164,0.916290731874155,27.2396769437525,0.693147180559945,2,0,0,0,0,0,0,9,0,0,0,0.181818181818182,0,0,0,0,0,0,0.818181818181818,0,0,0,0,2,6,3,0,0,0.181818181818182,0.545454545454545,0.272727272727273,0,0,2.39789527279837,2.39789527279837,0.5,0,0,0.5,0,0.5
584489,0.693147180559945,0.693147180559945,0.693147180559945,26.3818119165458,1.38629436111989,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,1,0,0.693147180559945,0.693147180559945,0,0.5,0,0,0.5,0,0
586691,0.693147180559945,0.405465108108164,0.693147180559945,21.2837966537928,5.61677109766657,0,4,0,0,0,0,0,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,5,0,0,0,0,1,0,0.693147180559945,1.6094379124341,0.916290731874155,0.5,0,0,0,0,0.5
587257,1.25276296849537,1.25276296849537,0.693147180559945,26.2868788561898,4.12713438504509,0,0,260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112,0,66,82,0,0.430769230769231,0,0.253846153846154,0.315384615384615,0,0.693147180559945,5.56068163101553,4.86753445045558,1,0,0,0,0,1
587720,1.18562366565774,0.725098780366548,1.0588719600186,7.54983443527075,2.06786159424888,259,2415,46,1,1,0,0,0,0,0,0,0.0742545871559633,0.692373853211009,0.0131880733944954,0.000286697247706422,0.000286697247706422,0,0,0,0,0,0,1425,259,515,523,0,0.408543577981651,0.0742545871559633,0.147649082568807,0.149942660550459,0,4.47733681447821,8.15708378502887,3.67974697055066,0.701298701298701,0,0.012987012987013,0.116883116883117,0,0.857142857142857
588023,0.955511445027436,0.182321556793955,0.8754687373539,1,4.90527477843843,4,0,7,0,0,0,0,0,0,0,0,0.19047619047619,0,0.333333333333333,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0.142857142857143,0,0.19047619047619,0.0476190476190476,1.09861228866811,3.04452243772342,1.94591014905531,0.2,0,0.2,0,0,0.8
588103,0.693147180559945,0.336472236621213,0.693147180559945,22.5166604983954,4.04742764243435,0,9,0,0,1,0,0,0,0,1,0,0,0.818181818181818,0,0,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0,0,0,7,0,0,0,0,0.636363636363636,0,1.6094379124341,2.39789527279837,0.78845736036427,0.2,0,0,0,0,1
588570,0.887303195000903,0.451985123743057,0.762140052046897,23.388031127053,1.89711998488588,6,100,1,0,0,0,0,0,0,0,0,0.0560747663551402,0.934579439252336,0.00934579439252336,0,0,0,0,0,0,0,0,50,6,0,11,0,0.467289719626168,0.0560747663551402,0,0.102803738317757,0,1.94591014905531,4.67282883446191,2.72691868540659,0.285714285714286,0,0,0,0,1
588817,0.693147180559945,0.693147180559945,0.693147180559945,22.3159136044214,3.68887945411394,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1
591589,0.8754687373539,0.78845736036427,0.693147180559945,25.3968501984006,3.40119738166216,0,0,28,0,0,0,0,2,0,0,0,0,0,0.933333333333333,0,0,0,0,0.0666666666666667,0,0,0,0,0,4,22,0,0,0,0.133333333333333,0.733333333333333,0,1.6094379124341,3.40119738166216,1.79175946922805,0,0,0,0.2,0.6,0.4
593549,0.693147180559945,0,0.693147180559945,20.0499376557634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,1,0,0,0,0,0
595732,1.16760516015506,0.826678573184468,0.998528830111127,5,4.04170082873668,28,181,25,129,0,0,0,0,0,1,2,0.0668257756563246,0.431980906921241,0.0596658711217184,0.307875894988067,0,0,0,0,0,0.00238663484486874,0.00477326968973747,125,28,28,77,65,0.298329355608592,0.0668257756563246,0.0668257756563246,0.183770883054893,0.155131264916468,2.89037175789616,6.03787091992214,3.14749916202597,0.142857142857143,0,0,0.214285714285714,0.357142857142857,0.714285714285714
596728,0.990398704027877,0.143100843640673,0.931558204004943,3.16227766016838,3.85191908135844,376,3,1,0,0,0,0,0,0,0,0,0.720306513409962,0.00574712643678161,0.00191570881226054,0,0,0,0,0,0,0,0,0,375,2,2,1,0,0.718390804597701,0.00383141762452107,0.00383141762452107,0.00191570881226054,2.19722457733622,6.25766758788264,4.06044301054642,0.769230769230769,0,0,0.538461538461538,0,0.307692307692308
597631,0.693147180559945,0.693147180559945,0.693147180559945,23.7276210354093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
599515,1.23676262714893,0.287682072451781,0.93826963859293,15.52417469626,4.0943445622221,167,2,4,3,0,0,0,0,0,0,0,0.430412371134021,0.00515463917525773,0.0103092783505155,0.0077319587628866,0,0,0,0,0,0,0,0,167,1,6,0,0,0.430412371134021,0.00257731958762887,0.0154639175257732,0,1.94591014905531,5.96100533962327,4.01509519056796,0.666666666666667,0,0,0,0,0.888888888888889
601268,0.916290731874155,0.693147180559945,0.693147180559945,27.6043474836845,0.693147180559945,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0.612903225806452,0.387096774193548,0,0.693147180559945,3.43398720448515,2.7408400239252,0,0,0,0,0,1
602764,1.38629436111989,1.09861228866811,1.25276296849537,25.8650343127551,4.4188406077966,2,1,8,0,0,0,0,0,0,0,0,0.181818181818182,0.0909090909090909,0.727272727272727,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0.181818181818182,0.181818181818182,0.363636363636364,0,0.693147180559945,2.39789527279837,1.70474809223843,0,0,0,0.5,0.5,1
606912,1.12914901252819,0.727436254038577,1.14160247359948,15.6204993518133,1.62494209897007,1352,1012,460,4523,561,0,0,14,0,6,1,0.170127091984397,0.127343651692463,0.0578834780420284,0.569145589530641,0.0705926764816912,0,0,0.00176167107084434,0,0.000755001887504719,0.000125833647917453,5871,1352,15,366,0,0.738769346923367,0.170127091984397,0.0018875047187618,0.0460551151377878,0,5.02388052084628,8.98054977794018,3.9566692570939,0.155038759689922,0,0,0.0387596899224806,0,0.976744186046512
614148,0.693147180559945,0,0.693147180559945,11.4017542509914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,2.99573227355399,1,0,0,0,0,0
634625,0.693147180559945,0.693147180559945,0.693147180559945,27.1477439209965,3.40119738166216,0,2,4,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1.79175946922805,1.79175946922805,0,0,0,0,0,1
637614,0.693147180559945,0.693147180559945,0.693147180559945,23.7486841740758,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
638866,1.09861228866811,1.09861228866811,1.09861228866811,27.4226184016042,0,0,1,8,0,0,0,0,0,0,0,0,0,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.444444444444444,0,0,2.19722457733622,2.19722457733622,1,0,0,0,0,1
639500,0.693147180559945,0,0.693147180559945,21.8403296678416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,2.63905732961526,1,0,0,0,0,0
646505,0.693147180559945,1.09861228866811,0.693147180559945,27.4043792120894,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,0,0,0,1,1
648409,1.09861228866811,0,1.09861228866811,21.2367605815953,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0.5,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1
2361483,0.693147180559945,0,0.693147180559945,27.4226184016042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2386543,1.09861228866811,0.693147180559945,1.09861228866811,21.1660104885167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,2.07944154167984,1,0,0,0,0,1
2388932,0.693147180559945,0.916290731874155,0.693147180559945,24.0831891575846,1.09861228866811,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,1,0,0
2394169,0.810930216216329,0.693147180559945,0.810930216216329,17,4.39855593662509,0,9,1,0,0,0,0,1,0,0,0,0,0.692307692307692,0.0769230769230769,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,5,6,0,0,0,0.384615384615385,0.461538461538462,1.38629436111989,2.56494935746154,1.17865499634165,0.5,0,0,0.5,0,0.25
2394994,1.27616056670941,1.08711790924237,1.16849365421618,19.4164878389476,1.15267950993839,551,19955,1210,1915,11,0,0,10,0,12,0,0.0229870671672924,0.83249895702962,0.050479766374635,0.0798915310805173,0.000458906967042136,0,0,0.000417188151856487,0,0.000500625782227785,0,20946,551,302,1160,0,0.873842302878598,0.0229870671672924,0.0125990821860659,0.0483938256153525,0,5.44241771052179,10.0845583274284,4.64214061690664,0.188571428571429,0,0,0.00571428571428571,0,0.988571428571429
2397084,0.693147180559945,0,0.693147180559945,21.4242852856285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2400082,1.13655722023223,0.682035955134875,1.00606073130286,1.73205080756888,1.63141681915288,271,6658,42163,10996,7234,0,625,11,1,20,0,0.00398008488889542,0.0977837829899103,0.619233650075636,0.16149451453245,0.106243299211326,0,0.00917916256664072,0.000161553261172877,1.46866601066252e-05,0.000293733202132503,0,61391,257,2417,3576,23,0.901628750605825,0.00377447164740266,0.035497657477713,0.0525194965412915,0.000337793182452378,5.01063529409626,11.1285709519248,6.1179356578285,0.138121546961326,0,0.0552486187845304,0.0552486187845304,0,0.92817679558011
2403751,1.79175946922805,0,1.6094379124341,20.591260281974,0,1,22,0,0,0,0,0,0,0,0,0,0.0151515151515152,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0.0151515151515152,0,0.333333333333333,0,0,4.18965474202643,4.18965474202643,1,0,0,0,0,1
2420606,0.693147180559945,0,0.693147180559945,20.5426385841741,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2423488,1.38629436111989,1.38629436111989,0.693147180559945,24.4335834457412,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0.5,0,0,0.25,0,0,2.77258872223978,2.77258872223978,0,0,0,0,1,1
2435362,0.693147180559945,0.693147180559945,0.693147180559945,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27666611901606,4.27666611901606,0,0,0,0,0,1
2437974,1.6094379124341,0.693147180559945,1.38629436111989,27.1845544381364,0,1,4,0,0,0,0,0,0,0,0,4,0.111111111111111,0.444444444444444,0,0,0,0,0,0,0,0,0.444444444444444,0,1,2,2,0,0,0.111111111111111,0.222222222222222,0.222222222222222,0,0,2.19722457733622,2.19722457733622,0,0,0,0,0,1
2444124,0.693147180559945,0.510825623765991,0.693147180559945,20.976176963403,3.92197333628131,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,1
2464248,1.09861228866811,0.693147180559945,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,3.40119738166216,1,0,0,0,0,1
2470105,0.693147180559945,0,0.693147180559945,21.7944947177034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2474781,1.38629436111989,1.38629436111989,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.243243243243243,0,4.30406509320417,4.30406509320417,1,0,0,0,0,1
2479826,0.693147180559945,0.693147180559945,0.693147180559945,21.7485631709315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2480960,1.38629436111989,1.09861228866811,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.217391304347826,0,4.52178857704904,4.52178857704904,1,0,0,0,0,1
2483323,0.693147180559945,0,0.693147180559945,18.9736659610103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2490732,0.693147180559945,0,0.693147180559945,26.7207784317748,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2494201,1.09861228866811,0,0.693147180559945,26.9629375254255,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0.333333333333333,0.666666666666667,0,0,2.19722457733622,2.19722457733622,0,0,0,1,0,1
2511770,0.693147180559945,0.693147180559945,0.693147180559945,21.1896201004171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1
2513569,1.09861228866811,0.693147180559945,1.09861228866811,18.2482875908947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,3.71357206670431,1,0,0,0,0,1
2524238,0.693147180559945,0.405465108108164,0.693147180559945,19.672315572906,5.04985600724954,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.693147180559945,0.693147180559945,0,0,0,0,1,0,0
2528788,1.6094379124341,0,1.38629436111989,22.293496809608,0,1,0,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0.00900900900900901,0.18018018018018,0,0,0,4.70953020131233,4.70953020131233,1,0,0,0,0,1
2537533,1.09861228866811,0,1.09861228866811,26.4952825989835,0,1,0,0,0,0,0,0,0,0,2,0,0.333333333333333,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,2,0,0,0.333333333333333,0,0.666666666666667,0,0,1.09861228866811,1.09861228866811,0,0,0,0,0,1
2538923,1.09861228866811,0,0.916290731874155,21.2132034355964,1.38629436111989,1,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0434782608695652,0,0,0,1.09861228866811,3.13549421592915,2.03688192726104,0.5,0,0,0,0,0.5
2541061,0.693147180559945,0.693147180559945,0.693147180559945,11.4891252930761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,2.99573227355399,0,0,0,0,0,1
2547093,1.09861228866811,1.38629436111989,0.693147180559945,27.4226184016042,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0.2,0.8,0,0,3.40119738166216,3.40119738166216,0,0,0,1,0,1
2550216,0.693147180559945,0.693147180559945,0.693147180559945,25.9229627936314,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,0,2.484906649788,2.484906649788,0,0,0,1,0,0
2550733,0.854990206010359,0.114775514592428,0.813928719212585,7.48331477354788,2.37267325484241,132,21,5,1,1,0,0,0,0,0,0,0.31353919239905,0.0498812351543943,0.0118764845605701,0.00237529691211401,0.00237529691211401,0,0,0,0,0,0,3,132,5,18,0,0.00712589073634204,0.31353919239905,0.0118764845605701,0.0427553444180523,0,4.43081679884331,6.04263283368238,1.61181603483907,0.135135135135135,0,0.243243243243243,0,0,0.783783783783784
2554287,1.09861228866811,0.693147180559945,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70048036579242,4.70048036579242,1,0,0,0,0,1
2561437,0.693147180559945,0,0.693147180559945,20.6155281280883,4.26267987704132,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0.333333333333333,0,0,0.666666666666667,0,1.09861228866811,1.09861228866811,0,0,0,0.666666666666667,0.333333333333333,0,0
2601448,1.38629436111989,1.38629436111989,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0.244444444444444,0,4.49980967033027,4.49980967033027,1,0,0,0,0,1
2603094,0.794654126901782,0.603802080224095,0.786902150097464,5.47722557505166,1.75666814941678,23,40,290,2,3,1,1,15,0,8,0,0.0588235294117647,0.10230179028133,0.741687979539642,0.0051150895140665,0.00767263427109974,0.00255754475703325,0.00255754475703325,0.0383631713554987,0,0.020460358056266,0,89,23,29,241,0,0.227621483375959,0.0588235294117647,0.0741687979539642,0.616368286445013,0,4.77912349311153,5.96870755998537,1.18958406687384,0.0598290598290598,0,0,0.00854700854700855,0.0170940170940171,0.982905982905983
2606287,0.693147180559945,0.693147180559945,0.693147180559945,23.0217288664427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2606601,0.880806149948621,1.17512017470415,0.853829562250419,6.32455532033676,1.85311004388944,10,21008,112,25,6,1,0,21,0,11,0,0.000469373386528984,0.986059610420089,0.00525698192912462,0.00117343346632246,0.00028162403191739,4.69373386528984e-05,0,0.000985684111710866,0,0.000516310725181882,0,19609,10,466,960,142,0.920394273644684,0.000469373386528984,0.0218727998122506,0.0450598451067824,0.00666510208871157,5.06890420222023,9.96669706593401,4.89779286371378,0.321100917431193,0,0,0.018348623853211,0,0.972477064220184
2607294,1.09861228866811,0.693147180559945,1.09861228866811,10.770329614269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,3.43398720448515,1,0,0,0,0,1
2611706,1.09861228866811,0.693147180559945,1.09861228866811,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60517018598809,4.60517018598809,1,0,0,0,0,1
2621764,1.38629436111989,1.09861228866811,1.09861228866811,24.2074368738204,0,1,9,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0.1,0.6,0.3,0,0,2.30258509299405,2.30258509299405,1,0,0,0,0,1
2629405,0.693147180559945,0.693147180559945,0.693147180559945,21.2132034355964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,2.30258509299405,0,0,0,0,0,1
2630258,0.693147180559945,0.693147180559945,0.693147180559945,27.4226184016042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2638702,0.693147180559945,0,0.693147180559945,20.2977831301844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2639125,1.09861228866811,0.693147180559945,0.693147180559945,24.0831891575846,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0,1.38629436111989,1.38629436111989,0,0,0,0,0,1
2642052,1.09861228866811,0,1.09861228866811,18.411952639522,0,0,0,1936,4,0,0,0,0,0,0,0,0,0,0.997938144329897,0.00206185567010309,0,0,0,0,0,0,0,1936,0,0,4,0,0.997938144329897,0,0,0.00206185567010309,0,0,7.57044325205737,7.57044325205737,0,0,0,0,0,1
2650872,0.693147180559945,0.693147180559945,0.693147180559945,26.0192236625154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2653307,0.78845736036427,0.433635985074861,0.762140052046897,2.82842712474619,2.90818599417129,6,18,14,3,2,0,0,1,0,0,0,0.047244094488189,0.141732283464567,0.110236220472441,0.0236220472440945,0.015748031496063,0,0,0.0078740157480315,0,0,0,5,6,1,28,0,0.0393700787401575,0.047244094488189,0.0078740157480315,0.220472440944882,0,3.52636052461616,4.84418708645859,1.31782656184243,0.285714285714286,0,0,0.114285714285714,0,0.714285714285714
2660604,1.09861228866811,1.38629436111989,1.09861228866811,27.4043792120894,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0,0,0,2,0,0,0,0,0.666666666666667,0,0.693147180559945,1.09861228866811,0.405465108108164,0,0,0,0,1,1
2672800,1.09861228866811,1.38629436111989,0.693147180559945,27.1477439209965,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.333333333333333,0,0,2.19722457733622,2.19722457733622,0,0,0,0,0,1
2685312,0.693147180559945,0,0.693147180559945,27.4043792120894,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1.79175946922805,1.79175946922805,1,0,0,0,0,1
2685503,1.09861228866811,1.6094379124341,1.09861228866811,27.0370116691915,0,0,3722,1,0,0,0,0,0,0,0,0,0,0.999731399409079,0.0002686005909213,0,0,0,0,0,0,0,0,3660,0,0,63,0,0.983078162771958,0,0,0.0169218372280419,0,1.09861228866811,8.22228507387272,7.12367278520461,0,0,0,0,0,1
2687404,1.25276296849537,0.693147180559945,1.25276296849537,24.1039415863879,3.68887945411394,1,0,9,20,1,0,0,0,0,0,0,0.032258064516129,0,0.290322580645161,0.645161290322581,0.032258064516129,0,0,0,0,0,0,16,1,6,8,0,0.516129032258065,0.032258064516129,0.193548387096774,0.258064516129032,0,0.693147180559945,3.43398720448515,2.7408400239252,0,0,0.5,0.5,0,1
2688060,0.693147180559945,0.693147180559945,0.693147180559945,27.5862284482674,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2692656,0.693147180559945,0.693147180559945,0.693147180559945,15.8113883008419,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.693147180559945,0.693147180559945,1,0,0,0,0,0
2693121,0.693147180559945,0,0.693147180559945,20.4939015319192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1.38629436111989,1.38629436111989,0,0,0,0,0,1
